user_id,timestamp,ip_address,location,event_type,file_name,success,anomaly
user_048,2025-07-14 14:48:05.800662,10.0.0.5,"London, UK",login,,True,False
user_019,2025-07-14 14:48:10.800662,172.20.0.10,"Sydney, Australia",email_send,,True,False
user_046,2025-07-14 14:48:28.800662,192.168.2.50,"Tokyo, Japan",email_send,,True,False
user_034,2025-07-14 14:48:55.800662,192.168.1.13,"New York, USA",logout,,True,False
user_043,2025-07-14 14:49:10.800662,10.1.1.88,"Mumbai, India",logout,,True,False
user_046,2025-07-14 14:51:07.800662,192.168.2.135,"Tokyo, Japan",logout,,True,False
user_037,2025-07-14 14:51:12.800662,172.20.0.73,"Sydney, Australia",login,,True,False
user_036,2025-07-14 14:53:19.800662,192.168.1.17,"New York, USA",email_send,,True,False
user_019,2025-07-14 14:54:27.800662,172.20.0.151,"Sydney, Australia",logout,,True,False
user_022,2025-07-14 14:55:05.800662,172.20.0.76,"Sydney, Australia",logout,,True,False
user_003,2025-07-14 14:55:10.800662,192.168.2.73,"Tokyo, Japan",login,,True,False
user_017,2025-07-14 14:55:47.800662,172.16.0.19,"Berlin, Germany",email_send,,True,False
user_033,2025-07-14 14:56:18.800662,192.168.1.153,"New York, USA",file_access,Client_List.csv,True,False
user_017,2025-07-14 14:56:28.800662,172.16.0.213,"Berlin, Germany",login,,True,False
user_037,2025-07-14 14:57:40.800662,172.20.0.219,"Sydney, Australia",login,,True,False
user_021,2025-07-14 14:57:57.800662,172.20.0.125,"Sydney, Australia",logout,,True,False
user_007,2025-07-14 14:58:50.800662,192.168.2.89,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_032,2025-07-14 14:59:28.800662,192.168.1.76,"New York, USA",login,,True,False
user_041,2025-07-14 14:59:33.800662,172.20.0.121,"Sydney, Australia",login,,True,False
user_003,2025-07-14 14:59:33.800662,192.168.2.65,"Tokyo, Japan",login,,True,False
user_045,2025-07-14 15:00:06.800662,172.20.0.195,"Sydney, Australia",email_send,,True,False
user_044,2025-07-14 15:00:25.800662,192.168.2.44,"Tokyo, Japan",email_send,,True,False
user_013,2025-07-14 15:00:26.800662,192.168.2.144,"Tokyo, Japan",logout,,True,False
user_027,2025-07-14 15:01:53.800662,10.1.1.215,"Mumbai, India",login,,True,False
user_026,2025-07-14 15:03:37.800662,172.16.0.197,"Berlin, Germany",email_send,,True,False
user_010,2025-07-14 15:03:38.800662,192.168.2.127,"Tokyo, Japan",logout,,True,False
user_044,2025-07-14 15:03:40.800662,192.168.2.7,"Tokyo, Japan",login,,True,False
user_021,2025-07-14 15:04:23.800662,172.20.0.244,"Sydney, Australia",login,,True,False
user_018,2025-07-14 15:04:52.800662,172.16.0.114,"Berlin, Germany",email_send,,True,False
user_027,2025-07-14 15:05:59.800662,10.1.1.114,"Mumbai, India",email_send,,True,False
user_014,2025-07-14 15:06:16.800662,172.20.0.4,"Sydney, Australia",email_send,,True,False
user_023,2025-07-14 15:06:18.800662,192.168.1.55,"New York, USA",logout,,True,False
user_028,2025-07-14 15:07:49.800662,10.1.1.75,"Mumbai, India",file_access,HR_Policies.pdf,True,False
user_006,2025-07-14 15:08:07.800662,192.168.1.237,"New York, USA",email_send,,True,False
user_031,2025-07-14 15:08:15.800662,10.0.0.228,"London, UK",email_send,,True,False
user_005,2025-07-14 15:08:33.800662,10.1.1.29,"Mumbai, India",file_access,Client_List.csv,True,False
user_024,2025-07-14 15:10:36.800662,10.1.1.250,"Mumbai, India",file_access,Secret_Project.txt,True,False
user_003,2025-07-14 15:11:37.800662,192.168.2.82,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_029,2025-07-14 15:11:44.800662,192.168.1.210,"New York, USA",email_send,,True,False
user_039,2025-07-14 15:12:04.800662,10.1.1.163,"Mumbai, India",email_send,,True,False
user_026,2025-07-14 15:12:04.800662,172.16.0.187,"Berlin, Germany",email_send,,True,False
user_036,2025-07-14 15:12:20.800662,192.168.1.106,"New York, USA",login,,True,False
user_014,2025-07-14 15:12:31.800662,172.20.0.100,"Sydney, Australia",logout,,True,False
user_035,2025-07-14 15:12:38.800662,192.168.1.67,"New York, USA",file_access,Budget_2025.xlsx,True,False
user_039,2025-07-14 15:13:12.800662,10.1.1.15,"Mumbai, India",login,,False,False
user_047,2025-07-14 15:13:53.800662,172.16.0.17,"Berlin, Germany",logout,,True,False
user_050,2025-07-14 15:14:00.800662,172.16.0.213,"Berlin, Germany",login,,True,False
user_011,2025-07-14 15:15:39.800662,10.1.1.59,"Mumbai, India",logout,,True,False
user_027,2025-07-14 15:15:45.800662,10.1.1.231,"Mumbai, India",file_access,Budget_2025.xlsx,True,False
user_049,2025-07-14 15:15:46.800662,10.1.1.247,"Mumbai, India",email_send,,True,False
user_014,2025-07-14 15:16:44.800662,172.20.0.222,"Sydney, Australia",email_send,,True,False
user_004,2025-07-14 15:17:29.800662,192.168.2.41,"Tokyo, Japan",logout,,True,False
user_024,2025-07-14 15:17:39.800662,10.1.1.157,"Mumbai, India",file_access,Budget_2025.xlsx,True,False
user_039,2025-07-14 15:17:49.800662,10.1.1.71,"Mumbai, India",logout,,True,False
user_002,2025-07-14 15:19:09.800662,192.168.1.250,"New York, USA",email_send,,True,False
user_002,2025-07-14 15:19:32.800662,192.168.1.248,"New York, USA",logout,,True,False
user_024,2025-07-14 15:23:54.800662,10.1.1.205,"Mumbai, India",login,,True,False
user_019,2025-07-14 15:25:20.800662,172.20.0.118,"Sydney, Australia",email_send,,True,False
user_031,2025-07-14 15:25:39.800662,10.0.0.16,"London, UK",file_access,HR_Policies.pdf,True,False
user_032,2025-07-14 15:25:39.800662,192.168.1.237,"New York, USA",login,,True,False
user_038,2025-07-14 15:25:55.800662,172.20.0.55,"Sydney, Australia",logout,,True,False
user_022,2025-07-14 15:26:12.800662,172.20.0.32,"Sydney, Australia",email_send,,True,False
user_035,2025-07-14 15:26:15.800662,192.168.1.239,"New York, USA",file_access,Financial_Report.xlsx,True,False
user_004,2025-07-14 15:26:17.800662,192.168.2.254,"Tokyo, Japan",logout,,True,False
user_036,2025-07-14 15:26:33.800662,192.168.1.111,"New York, USA",logout,,True,False
user_015,2025-07-14 15:27:31.800662,192.168.1.44,"New York, USA",logout,,True,False
user_044,2025-07-14 15:28:25.800662,192.168.2.244,"Tokyo, Japan",login,,True,False
user_005,2025-07-14 15:28:27.800662,10.1.1.234,"Mumbai, India",email_send,,True,False
user_004,2025-07-14 15:28:36.800662,192.168.2.34,"Tokyo, Japan",login,,True,False
user_002,2025-07-14 15:29:58.800662,192.168.1.168,"New York, USA",file_access,Project_Plan.docx,True,False
user_048,2025-07-14 15:30:14.800662,10.0.0.182,"London, UK",file_access,Budget_2025.xlsx,True,False
user_038,2025-07-14 15:30:37.800662,172.20.0.217,"Sydney, Australia",email_send,,True,False
user_010,2025-07-14 15:30:38.800662,192.168.2.131,"Tokyo, Japan",file_access,Project_Plan.docx,True,False
user_022,2025-07-14 15:30:40.800662,172.20.0.214,"Sydney, Australia",login,,True,False
user_006,2025-07-14 15:31:22.800662,192.168.1.128,"New York, USA",login,,True,False
user_027,2025-07-14 15:31:54.800662,10.1.1.119,"Mumbai, India",logout,,True,False
user_041,2025-07-14 15:32:38.800662,172.20.0.204,"Sydney, Australia",email_send,,True,False
user_036,2025-07-14 15:32:42.800662,192.168.1.105,"New York, USA",email_send,,True,False
user_018,2025-07-14 15:33:19.800662,172.16.0.178,"Berlin, Germany",logout,,True,False
user_012,2025-07-14 15:34:04.800662,192.168.2.235,"Tokyo, Japan",email_send,,True,False
user_003,2025-07-14 15:34:35.800662,192.168.2.237,"Tokyo, Japan",login,,False,False
user_012,2025-07-14 15:34:35.800662,192.168.2.245,"Tokyo, Japan",email_send,,True,False
user_005,2025-07-14 15:34:53.800662,10.1.1.12,"Mumbai, India",email_send,,True,False
user_032,2025-07-14 15:35:09.800662,192.168.1.185,"New York, USA",file_access,Secret_Project.txt,True,False
user_037,2025-07-14 15:35:21.800662,172.20.0.91,"Sydney, Australia",file_access,HR_Policies.pdf,True,False
user_044,2025-07-14 15:35:40.800662,192.168.2.69,"Tokyo, Japan",file_access,Project_Plan.docx,True,False
user_046,2025-07-14 15:35:41.800662,192.168.2.160,"Tokyo, Japan",logout,,True,False
user_010,2025-07-14 15:35:45.800662,192.168.2.120,"Tokyo, Japan",logout,,True,False
user_004,2025-07-14 15:35:46.800662,192.168.2.170,"Tokyo, Japan",email_send,,True,False
user_019,2025-07-14 15:35:46.800662,172.20.0.13,"Sydney, Australia",logout,,True,False
user_038,2025-07-14 15:35:52.800662,172.20.0.62,"Sydney, Australia",login,,True,False
user_039,2025-07-14 15:36:08.800662,10.1.1.122,"Mumbai, India",email_send,,True,False
user_022,2025-07-14 15:37:34.800662,172.20.0.97,"Sydney, Australia",email_send,,True,False
user_003,2025-07-14 15:38:23.800662,192.168.2.112,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_002,2025-07-14 15:38:38.800662,192.168.1.55,"New York, USA",logout,,True,False
user_038,2025-07-14 15:39:53.800662,172.20.0.248,"Sydney, Australia",email_send,,True,False
user_031,2025-07-14 15:41:18.800662,10.0.0.77,"London, UK",logout,,True,False
user_047,2025-07-14 15:41:20.800662,172.16.0.152,"Berlin, Germany",login,,True,False
user_008,2025-07-14 15:44:41.800662,10.1.1.7,"Mumbai, India",logout,,True,False
user_025,2025-07-14 15:44:54.800662,172.16.0.62,"Berlin, Germany",login,,True,False
user_043,2025-07-14 15:45:03.800662,10.1.1.9,"Mumbai, India",logout,,True,False
user_022,2025-07-14 15:46:02.800662,172.20.0.236,"Sydney, Australia",logout,,True,False
user_033,2025-07-14 15:47:40.800662,192.168.1.234,"New York, USA",email_send,,True,False
user_019,2025-07-14 15:50:18.800662,172.20.0.180,"Sydney, Australia",logout,,True,False
user_041,2025-07-14 15:50:23.800662,172.20.0.19,"Sydney, Australia",email_send,,True,False
user_002,2025-07-14 15:51:02.800662,192.168.1.227,"New York, USA",logout,,True,False
user_029,2025-07-14 15:51:41.800662,192.168.1.64,"New York, USA",email_send,,True,False
user_042,2025-07-14 15:52:25.800662,10.0.0.33,"London, UK",file_access,Project_Plan.docx,True,False
user_050,2025-07-14 15:52:27.800662,172.16.0.177,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_033,2025-07-14 15:53:59.800662,192.168.1.49,"New York, USA",email_send,,True,False
user_005,2025-07-14 15:54:08.800662,10.1.1.88,"Mumbai, India",logout,,True,False
user_009,2025-07-14 15:54:11.800662,10.1.1.219,"Mumbai, India",email_send,,True,False
user_007,2025-07-14 15:54:36.800662,192.168.2.231,"Tokyo, Japan",file_access,HR_Policies.pdf,True,False
user_016,2025-07-14 15:54:43.800662,10.0.0.218,"London, UK",logout,,True,False
user_035,2025-07-14 15:56:37.800662,192.168.1.178,"New York, USA",email_send,,True,False
user_042,2025-07-14 15:57:00.800662,10.0.0.18,"London, UK",email_send,,True,False
user_015,2025-07-14 15:58:02.800662,192.168.1.236,"New York, USA",file_access,Client_List.csv,True,False
user_012,2025-07-14 15:58:07.800662,192.168.2.31,"Tokyo, Japan",file_access,Secret_Project.txt,True,False
user_017,2025-07-14 15:58:30.800662,172.16.0.252,"Berlin, Germany",email_send,,True,False
user_029,2025-07-14 15:59:02.800662,192.168.1.116,"New York, USA",email_send,,True,False
user_021,2025-07-14 16:00:11.800662,172.20.0.60,"Sydney, Australia",email_send,,True,False
user_030,2025-07-14 16:00:46.800662,192.168.1.69,"New York, USA",login,,True,False
user_035,2025-07-14 16:01:02.800662,192.168.1.75,"New York, USA",logout,,True,False
user_047,2025-07-14 16:01:26.800662,172.16.0.151,"Berlin, Germany",file_access,Financial_Report.xlsx,True,False
user_021,2025-07-14 16:01:58.800662,172.20.0.49,"Sydney, Australia",email_send,,True,False
user_013,2025-07-14 16:02:44.800662,192.168.2.6,"Tokyo, Japan",login,,True,False
user_004,2025-07-14 16:02:44.800662,192.168.2.206,"Tokyo, Japan",email_send,,True,False
user_011,2025-07-14 16:04:32.800662,10.1.1.193,"Mumbai, India",logout,,True,False
user_043,2025-07-14 16:06:27.800662,10.1.1.177,"Mumbai, India",login,,True,False
user_045,2025-07-14 16:07:24.800662,172.20.0.66,"Sydney, Australia",login,,True,False
user_029,2025-07-14 16:07:54.800662,192.168.1.159,"New York, USA",file_access,Project_Plan.docx,True,False
user_039,2025-07-14 16:08:03.800662,10.1.1.217,"Mumbai, India",file_access,Client_List.csv,True,False
user_047,2025-07-14 16:08:36.800662,172.16.0.27,"Berlin, Germany",logout,,True,False
user_033,2025-07-14 16:09:05.800662,192.168.1.54,"New York, USA",logout,,True,False
user_030,2025-07-14 16:09:53.800662,192.168.1.105,"New York, USA",logout,,True,False
user_014,2025-07-14 16:09:57.800662,172.20.0.205,"Sydney, Australia",file_access,Project_Plan.docx,True,False
user_026,2025-07-14 16:09:59.800662,172.16.0.95,"Berlin, Germany",file_access,Financial_Report.xlsx,True,False
user_015,2025-07-14 16:13:20.800662,192.168.1.204,"New York, USA",logout,,True,False
user_026,2025-07-14 16:13:59.800662,172.16.0.215,"Berlin, Germany",logout,,True,False
user_018,2025-07-14 16:14:08.800662,172.16.0.124,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_030,2025-07-14 16:14:56.800662,192.168.1.150,"New York, USA",logout,,True,False
user_026,2025-07-14 16:15:23.800662,172.16.0.133,"Berlin, Germany",email_send,,True,False
user_015,2025-07-14 16:15:34.800662,192.168.1.191,"New York, USA",email_send,,True,False
user_004,2025-07-14 16:15:46.800662,192.168.2.222,"Tokyo, Japan",logout,,True,False
user_043,2025-07-14 16:16:09.800662,10.1.1.137,"Mumbai, India",file_access,HR_Policies.pdf,True,False
user_038,2025-07-14 16:18:03.800662,172.20.0.154,"Sydney, Australia",login,,True,False
user_040,2025-07-14 16:18:17.800662,10.0.0.6,"London, UK",file_access,Financial_Report.xlsx,True,False
user_046,2025-07-14 16:18:55.800662,192.168.2.168,"Tokyo, Japan",file_access,Secret_Project.txt,True,False
user_035,2025-07-14 16:19:26.800662,192.168.1.181,"New York, USA",file_access,Secret_Project.txt,True,False
user_004,2025-07-14 16:20:40.800662,192.168.2.221,"Tokyo, Japan",file_access,Client_List.csv,True,False
user_009,2025-07-14 16:20:59.800662,10.1.1.36,"Mumbai, India",login,,True,False
user_033,2025-07-14 16:21:02.800662,192.168.1.253,"New York, USA",file_access,Client_List.csv,True,False
user_029,2025-07-14 16:21:19.800662,192.168.1.133,"New York, USA",file_access,Budget_2025.xlsx,True,False
user_017,2025-07-14 16:21:57.800662,172.16.0.52,"Berlin, Germany",logout,,True,False
user_047,2025-07-14 16:22:20.800662,172.16.0.48,"Berlin, Germany",logout,,True,False
user_041,2025-07-14 16:22:37.800662,172.20.0.104,"Sydney, Australia",logout,,True,False
user_020,2025-07-14 16:22:52.800662,192.168.2.152,"Tokyo, Japan",logout,,True,False
user_007,2025-07-14 16:26:58.800662,192.168.2.242,"Tokyo, Japan",login,,False,False
user_003,2025-07-14 16:27:54.800662,192.168.2.43,"Tokyo, Japan",login,,True,False
user_016,2025-07-14 16:28:39.800662,10.0.0.178,"London, UK",login,,True,False
user_029,2025-07-14 16:29:17.800662,192.168.1.3,"New York, USA",logout,,True,False
user_010,2025-07-14 16:29:17.800662,192.168.2.253,"Tokyo, Japan",file_access,Project_Plan.docx,True,False
user_042,2025-07-14 16:30:01.800662,10.0.0.217,"London, UK",file_access,HR_Policies.pdf,True,False
user_022,2025-07-14 16:30:25.800662,172.20.0.202,"Sydney, Australia",logout,,True,False
user_022,2025-07-14 16:30:28.800662,172.20.0.99,"Sydney, Australia",email_send,,True,False
user_007,2025-07-14 16:30:29.800662,192.168.2.50,"Tokyo, Japan",logout,,True,False
user_018,2025-07-14 16:30:51.800662,172.16.0.217,"Berlin, Germany",logout,,True,False
user_010,2025-07-14 16:30:53.800662,192.168.2.100,"Tokyo, Japan",login,,False,False
user_024,2025-07-14 16:31:25.800662,10.1.1.161,"Mumbai, India",email_send,,True,False
user_022,2025-07-14 16:31:32.800662,172.20.0.88,"Sydney, Australia",email_send,,True,False
user_015,2025-07-14 16:31:45.800662,192.168.1.155,"New York, USA",logout,,True,False
user_027,2025-07-14 16:31:45.800662,10.1.1.28,"Mumbai, India",email_send,,True,False
user_015,2025-07-14 16:32:29.800662,192.168.1.200,"New York, USA",logout,,True,False
user_008,2025-07-14 16:32:30.800662,10.1.1.12,"Mumbai, India",logout,,True,False
user_009,2025-07-14 16:32:34.800662,10.1.1.207,"Mumbai, India",file_access,HR_Policies.pdf,True,False
user_014,2025-07-14 16:34:01.800662,172.20.0.233,"Sydney, Australia",email_send,,True,False
user_010,2025-07-14 16:34:24.800662,192.168.2.16,"Tokyo, Japan",email_send,,True,False
user_026,2025-07-14 16:35:13.800662,172.16.0.126,"Berlin, Germany",email_send,,True,False
user_015,2025-07-14 16:37:07.800662,192.168.1.172,"New York, USA",login,,False,False
user_001,2025-07-14 16:37:49.800662,10.0.0.99,"London, UK",logout,,True,False
user_028,2025-07-14 16:37:50.800662,10.1.1.28,"Mumbai, India",login,,True,False
user_020,2025-07-14 16:37:53.800662,192.168.2.198,"Tokyo, Japan",file_access,HR_Policies.pdf,True,False
user_025,2025-07-14 16:38:18.800662,172.16.0.13,"Berlin, Germany",logout,,True,False
user_033,2025-07-14 16:38:27.800662,192.168.1.153,"New York, USA",login,,True,False
user_040,2025-07-14 16:38:43.800662,10.0.0.22,"London, UK",logout,,True,False
user_041,2025-07-14 16:38:48.800662,172.20.0.202,"Sydney, Australia",login,,True,False
user_047,2025-07-14 16:39:09.800662,172.16.0.122,"Berlin, Germany",login,,True,False
user_003,2025-07-14 16:40:20.800662,192.168.2.110,"Tokyo, Japan",file_access,Financial_Report.xlsx,True,False
user_025,2025-07-14 16:40:21.800662,172.16.0.109,"Berlin, Germany",login,,False,False
user_013,2025-07-14 16:42:05.800662,192.168.2.54,"Tokyo, Japan",email_send,,True,False
user_006,2025-07-14 16:43:14.800662,192.168.1.82,"New York, USA",email_send,,True,False
user_019,2025-07-14 16:45:35.800662,172.20.0.95,"Sydney, Australia",logout,,True,False
user_028,2025-07-14 16:46:04.800662,10.1.1.197,"Mumbai, India",logout,,True,False
user_033,2025-07-14 16:46:07.800662,192.168.1.163,"New York, USA",email_send,,True,False
user_033,2025-07-14 16:46:10.800662,192.168.1.18,"New York, USA",logout,,True,False
user_001,2025-07-14 16:47:05.800662,10.0.0.151,"London, UK",file_access,Financial_Report.xlsx,True,False
user_011,2025-07-14 16:47:20.800662,10.1.1.24,"Mumbai, India",file_access,Project_Plan.docx,True,False
user_044,2025-07-14 16:47:24.800662,192.168.2.137,"Tokyo, Japan",email_send,,True,False
user_034,2025-07-14 16:49:02.800662,192.168.1.68,"New York, USA",login,,True,False
user_040,2025-07-14 16:49:02.800662,10.0.0.233,"London, UK",file_access,Budget_2025.xlsx,True,False
user_019,2025-07-14 16:49:44.800662,172.20.0.2,"Sydney, Australia",login,,True,False
user_037,2025-07-14 16:52:09.800662,172.20.0.127,"Sydney, Australia",file_access,Financial_Report.xlsx,True,False
user_003,2025-07-14 16:52:42.800662,192.168.2.203,"Tokyo, Japan",email_send,,True,False
user_025,2025-07-14 16:53:02.800662,172.16.0.112,"Berlin, Germany",email_send,,True,False
user_025,2025-07-14 16:53:13.800662,172.16.0.32,"Berlin, Germany",login,,True,False
user_048,2025-07-14 16:53:44.800662,10.0.0.133,"London, UK",login,,False,False
user_004,2025-07-14 16:53:55.800662,192.168.2.205,"Tokyo, Japan",logout,,True,False
user_036,2025-07-14 16:54:58.800662,192.168.1.129,"New York, USA",email_send,,True,False
user_026,2025-07-14 16:54:59.800662,172.16.0.114,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_039,2025-07-14 16:55:06.800662,10.1.1.213,"Mumbai, India",login,,False,False
user_033,2025-07-14 16:56:29.800662,192.168.1.46,"New York, USA",logout,,True,False
user_042,2025-07-14 16:57:09.800662,10.0.0.103,"London, UK",email_send,,True,False
user_036,2025-07-14 16:58:31.800662,192.168.1.30,"New York, USA",logout,,True,False
user_050,2025-07-14 16:58:43.800662,172.16.0.122,"Berlin, Germany",logout,,True,False
user_010,2025-07-14 16:59:02.800662,192.168.2.21,"Tokyo, Japan",logout,,True,False
user_032,2025-07-14 17:01:13.800662,192.168.1.216,"New York, USA",file_access,HR_Policies.pdf,True,False
user_049,2025-07-14 17:01:23.800662,10.1.1.91,"Mumbai, India",file_access,Financial_Report.xlsx,True,False
user_010,2025-07-14 17:01:24.800662,192.168.2.44,"Tokyo, Japan",email_send,,True,False
user_038,2025-07-14 17:02:32.800662,172.20.0.232,"Sydney, Australia",email_send,,True,False
user_029,2025-07-14 17:02:41.800662,192.168.1.231,"New York, USA",logout,,True,False
user_004,2025-07-14 17:03:10.800662,192.168.2.210,"Tokyo, Japan",login,,False,False
user_031,2025-07-14 17:03:35.800662,10.0.0.225,"London, UK",login,,True,False
user_027,2025-07-14 17:04:08.800662,10.1.1.127,"Mumbai, India",logout,,True,False
user_035,2025-07-14 17:04:35.800662,192.168.1.166,"New York, USA",login,,True,False
user_016,2025-07-14 17:06:07.800662,10.0.0.186,"London, UK",file_access,Client_List.csv,True,False
user_048,2025-07-14 17:08:27.800662,10.0.0.17,"London, UK",file_access,Project_Plan.docx,True,False
user_017,2025-07-14 17:08:29.800662,172.16.0.228,"Berlin, Germany",logout,,True,False
user_020,2025-07-14 17:09:47.800662,192.168.2.176,"Tokyo, Japan",file_access,HR_Policies.pdf,True,False
user_022,2025-07-14 17:09:58.800662,172.20.0.99,"Sydney, Australia",file_access,Budget_2025.xlsx,True,False
user_038,2025-07-14 17:10:50.800662,172.20.0.82,"Sydney, Australia",email_send,,True,False
user_040,2025-07-14 17:11:09.800662,10.0.0.149,"London, UK",logout,,True,False
user_039,2025-07-14 17:11:59.800662,10.1.1.185,"Mumbai, India",file_access,Secret_Project.txt,True,False
user_003,2025-07-14 17:12:05.800662,192.168.2.144,"Tokyo, Japan",email_send,,True,False
user_036,2025-07-14 17:12:48.800662,192.168.1.16,"New York, USA",login,,True,False
user_049,2025-07-14 17:12:51.800662,10.1.1.119,"Mumbai, India",email_send,,True,False
user_005,2025-07-14 17:13:12.800662,10.1.1.91,"Mumbai, India",logout,,True,False
user_024,2025-07-14 17:13:16.800662,10.1.1.225,"Mumbai, India",login,,True,False
user_046,2025-07-14 17:15:47.800662,192.168.2.85,"Tokyo, Japan",login,,True,False
user_048,2025-07-14 17:17:29.800662,10.0.0.31,"London, UK",logout,,True,False
user_004,2025-07-14 17:19:12.800662,192.168.2.120,"Tokyo, Japan",login,,True,False
user_012,2025-07-14 17:19:14.800662,192.168.2.183,"Tokyo, Japan",login,,False,False
user_023,2025-07-14 17:20:02.800662,192.168.1.201,"New York, USA",file_access,Secret_Project.txt,True,False
user_040,2025-07-14 17:22:19.800662,10.0.0.22,"London, UK",logout,,True,False
user_048,2025-07-14 17:22:55.800662,10.0.0.41,"London, UK",file_access,Project_Plan.docx,True,False
user_041,2025-07-14 17:23:05.800662,172.20.0.39,"Sydney, Australia",login,,False,False
user_048,2025-07-14 17:23:18.800662,10.0.0.36,"London, UK",file_access,Financial_Report.xlsx,True,False
user_009,2025-07-14 17:23:23.800662,10.1.1.107,"Mumbai, India",login,,True,False
user_030,2025-07-14 17:23:48.800662,192.168.1.38,"New York, USA",login,,True,False
user_024,2025-07-14 17:24:22.800662,10.1.1.83,"Mumbai, India",logout,,True,False
user_027,2025-07-14 17:24:44.800662,10.1.1.223,"Mumbai, India",logout,,True,False
user_003,2025-07-14 17:24:56.800662,192.168.2.155,"Tokyo, Japan",email_send,,True,False
user_045,2025-07-14 17:24:58.800662,172.20.0.21,"Sydney, Australia",email_send,,True,False
user_019,2025-07-14 17:25:37.800662,172.20.0.250,"Sydney, Australia",file_access,Financial_Report.xlsx,True,False
user_010,2025-07-14 17:26:45.800662,192.168.2.37,"Tokyo, Japan",logout,,True,False
user_050,2025-07-14 17:27:14.800662,172.16.0.53,"Berlin, Germany",file_access,Client_List.csv,True,False
user_036,2025-07-14 17:27:19.800662,192.168.1.135,"New York, USA",file_access,Project_Plan.docx,True,False
user_015,2025-07-14 17:28:00.800662,192.168.1.208,"New York, USA",login,,True,False
user_048,2025-07-14 17:28:54.800662,10.0.0.160,"London, UK",login,,False,False
user_043,2025-07-14 17:29:12.800662,10.1.1.58,"Mumbai, India",login,,False,False
user_015,2025-07-14 17:29:22.800662,192.168.1.193,"New York, USA",login,,False,False
user_007,2025-07-14 17:32:40.800662,192.168.2.30,"Tokyo, Japan",email_send,,True,False
user_025,2025-07-14 17:33:26.800662,172.16.0.186,"Berlin, Germany",login,,True,False
user_006,2025-07-14 17:33:35.800662,192.168.1.181,"New York, USA",file_access,Project_Plan.docx,True,False
user_022,2025-07-14 17:34:20.800662,172.20.0.34,"Sydney, Australia",file_access,HR_Policies.pdf,True,False
user_006,2025-07-14 17:36:34.800662,192.168.1.64,"New York, USA",logout,,True,False
user_038,2025-07-14 17:37:49.800662,172.20.0.67,"Sydney, Australia",login,,True,False
user_019,2025-07-14 17:38:06.800662,172.20.0.179,"Sydney, Australia",logout,,True,False
user_001,2025-07-14 17:38:10.800662,10.0.0.221,"London, UK",logout,,True,False
user_005,2025-07-14 17:39:05.800662,10.1.1.9,"Mumbai, India",login,,True,False
user_008,2025-07-14 17:39:14.800662,10.1.1.180,"Mumbai, India",login,,True,False
user_007,2025-07-14 17:39:20.800662,192.168.2.85,"Tokyo, Japan",login,,True,False
user_019,2025-07-14 17:40:29.800662,172.20.0.206,"Sydney, Australia",login,,False,False
user_041,2025-07-14 17:40:53.800662,172.20.0.249,"Sydney, Australia",file_access,Secret_Project.txt,True,False
user_015,2025-07-14 17:41:44.800662,192.168.1.80,"New York, USA",email_send,,True,False
user_032,2025-07-14 17:42:09.800662,192.168.1.159,"New York, USA",file_access,Client_List.csv,True,False
user_012,2025-07-14 17:42:34.800662,192.168.2.232,"Tokyo, Japan",login,,True,False
user_017,2025-07-14 17:42:39.800662,172.16.0.242,"Berlin, Germany",email_send,,True,False
user_027,2025-07-14 17:42:50.800662,10.1.1.185,"Mumbai, India",file_access,Client_List.csv,True,False
user_006,2025-07-14 17:44:03.800662,192.168.1.185,"New York, USA",logout,,True,False
user_031,2025-07-14 17:44:27.800662,10.0.0.57,"London, UK",logout,,True,False
user_014,2025-07-14 17:44:55.800662,172.20.0.191,"Sydney, Australia",login,,True,False
user_048,2025-07-14 17:45:08.800662,10.0.0.204,"London, UK",logout,,True,False
user_019,2025-07-14 17:45:38.800662,172.20.0.208,"Sydney, Australia",file_access,HR_Policies.pdf,True,False
user_049,2025-07-14 17:45:58.800662,10.1.1.155,"Mumbai, India",email_send,,True,False
user_020,2025-07-14 17:46:00.800662,192.168.2.155,"Tokyo, Japan",email_send,,True,False
user_044,2025-07-14 17:47:25.800662,192.168.2.174,"Tokyo, Japan",logout,,True,False
user_042,2025-07-14 17:48:02.800662,10.0.0.13,"London, UK",email_send,,True,False
user_032,2025-07-14 17:49:11.800662,192.168.1.252,"New York, USA",login,,True,False
user_031,2025-07-14 17:49:44.800662,10.0.0.14,"London, UK",logout,,True,False
user_050,2025-07-14 17:50:25.800662,172.16.0.47,"Berlin, Germany",file_access,Budget_2025.xlsx,True,False
user_004,2025-07-14 17:50:49.800662,192.168.2.54,"Tokyo, Japan",login,,True,False
user_015,2025-07-14 17:52:02.800662,192.168.1.193,"New York, USA",logout,,True,False
user_018,2025-07-14 17:52:17.800662,172.16.0.82,"Berlin, Germany",file_access,Project_Plan.docx,True,False
user_026,2025-07-14 17:52:23.800662,172.16.0.201,"Berlin, Germany",file_access,Budget_2025.xlsx,True,False
